file,title,doi,year,year_bucket,phases,challenges,datasets,has_metrics,has_novelty,has_coding_task
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Prediction of early childhood obesity with machine learning and electronic healt...,10.1016/j.ijmedinf.2021.104454,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Explainable automated coding of clinical notes using hierarchical label-wise att...,10.1016/j.jbi.2021.103728,2021,2020_2022,,HIERARCHY,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,GHS-NET a generic hybridized shallow neural network for multi-label biomedical t...,10.1016/j.jbi.2021.103699,2021,2020_2022,,EXTREME_MULTILABEL,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Traditional Chinese medicine symptom normalization approach leveraging hierarchi...,10.1016/j.jbi.2021.103718,2021,2020_2022,DEEP_CNN_RNN,HIERARCHY,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Natural language processing with deep learning for medical adverse event detecti...,10.1016/j.compbiomed.2020.104140,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Network analytics and machine learning for predictive risk modelling of cardiova...,10.1016/j.eswa.2020.113918,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,DiLBERT: Cheap Embeddings for Disease Related Medical NLP,10.1109/ACCESS.2021.3131386,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Comparison of different feature extraction methods for applicable automated ICD ...,10.1186/s12911-022-01753-5,2022,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automated extraction of information of lung cancer staging from unstructured rep...,10.1186/s12911-022-01975-7,2022,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Longitudinal deep learning clustering of Type 2 Diabetes Mellitus trajectories u...,10.1016/j.jbi.2022.104218,2022,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,“Note Bloat” impacts deep learning-based NLP models for clinical prediction task...,10.1016/j.jbi.2022.104149,2022,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Accuracies of Training Labels and Machine Learning Models: Experiments on Deliri...,10.3233/SHTI220161,2022,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Implementation of specialised attention mechanisms: ICD-10 classification of Gas...,10.1016/j.jbi.2022.104050,2022,2020_2022,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep Learning-based detection of psychiatric attributes from German mental healt...,10.1016/j.ijmedinf.2022.104724,2022,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Comparison of Machine Learning Algorithms in the Prediction of Hospitalized Pati...,10.3390/s22072517,2022,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automatic SNOMED CT coding of Chinese clinical terms via attention-based semanti...,10.1016/j.ijmedinf.2021.104676,2022,2020_2022,,KNOWLEDGE_AUG,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Sepsis prediction, early detection, and identification using clinical text for m...",10.1093/jamia/ocab236,2022,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Explainable ICD multi-label classification of EHRs in Spanish with convolutional...,10.1016/j.ijmedinf.2021.104615,2022,2020_2022,DEEP_CNN_RNN,EXTREME_MULTILABEL,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Predicting decompression surgery by applying multimodal deep learning to patient...,10.1186/s12911-022-02096-x,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Classification of Severe Maternal Morbidity from Electronic Health Records Writt...,10.3390/app131910725,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Predicting 30-day risk from benzodiazepine/Z-drug dispensations in older adults ...,10.1016/j.ijmedinf.2023.105177,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Attention-based multimodal fusion with contrast for robust clinical prediction i...,10.1016/j.jbi.2023.104466,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Clinical named entity recognition and relation extraction using natural language...,10.1016/j.ijmedinf.2023.105122,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A marker-based neural network system for extracting social determinants of healt...,10.1093/jamia/ocad041,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Hybrid AI-Based Method for ICD Classification of Medical Documents,10.3233/SHTI230408,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Classification of neurologic outcomes from medical notes using natural language ...,10.1016/j.eswa.2022.119171,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,AI-based ICD coding and classification approaches using discharge summaries: A s...,10.1016/j.eswa.2022.118997,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Natural Language Processing in Electronic Health Records in relation to healthca...,10.1016/j.compbiomed.2023.106649,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,HSGA: A Hybrid LSTM-CNN Self-Guided Attention to Predict the Future Diagnosis Fr...,10.1109/ACCESS.2023.3320179,2023,2023_plus,DEEP_CNN_RNN,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Threshold-Learned CNN for Multi-Label Text Classification of Electronic Health R...,10.1109/ACCESS.2023.3309157,2023,2023_plus,DEEP_CNN_RNN,EXTREME_MULTILABEL,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Developing a deep learning natural language processing algorithm for automated r...,10.1016/j.jbi.2022.104265,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Characterizing the limitations of using diagnosis codes in the context of machin...,10.1186/s12911-024-02449-8,2024,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Interpretable machine learning model for predicting acute kidney injury in criti...,10.1186/s12911-024-02537-9,2024,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Transformer models in biomedicine,10.1186/s12911-024-02600-5,2024,2023_plus,TRANSFORMER,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine learning classification of new firearm injury encounters in the St Louis...,10.1093/jamia/ocae173,2024,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Promoting interoperability between SNOMED CT and ICD-11: lessons learned from th...,10.1093/jamia/ocae143,2024,2023_plus,,MAPPING_INTEROP|KNOWLEDGE_AUG,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Impact of Hyperparameter Optimization to Enhance Machine Learning Performance: A...,10.3390/app14135909,2024,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Assessing the impact of transitioning to 11th revision of the International Clas...,10.1093/jamia/ocae046,2024,2023_plus,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,MCICT: Graph convolutional network-based end-to-end model for multi-label classi...,10.1016/j.bspc.2023.105873,2024,2023_plus,DEEP_CNN_RNN,RARE_LABELS|EXTREME_MULTILABEL,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A semi-automated coding scheme for occupational injury data: An approach using B...,10.1016/j.eswa.2023.121610,2024,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Hyperbolic graph convolutional neural network with contrastive learning for auto...,10.1016/j.compbiomed.2023.107797,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Using an artificial intelligence tool incorporating natural language processing ...,10.1016/j.compbiomed.2023.107757,2024,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Smart Summary: A Distributed Medical Recommender System for Patients in the ICU ...,10.1109/ACCESS.2024.3414184,2024,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Predicting Hospital Stay Length Using Explainable Machine Learning,10.1109/ACCESS.2024.3421295,2024,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Leveraging BERT for embedding ICD codes from large scale cardiovascular EMR data...,10.1186/s12911-025-03145-x,2025,2023_plus,TRANSFORMER,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Mortality and morbidity patterns in Yaoundé, Cameroon: an ICD-11 classification-...",10.1186/s12911-025-02854-7,2025,2023_plus,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Extending CARDIO:DE: Additional annotation guidelines and evaluation of NLP appr...,10.1016/j.ijmedinf.2025.106009,2025,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,From Knowledge Extraction to Assertive Response: An LLM Chatbot for Information ...,10.3390/app152111732,2025,2023_plus,LLM_RAG_XAI,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Developing the CAM-BERT: Enhancing delirium screening in hospitalized older adul...,10.1016/j.compbiomed.2025.110781,2025,2023_plus,TRANSFORMER,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Modeling clinical thinking based on knowledge hypergraph attention network and p...,10.1016/j.eswa.2025.128033,2025,2023_plus,LLM_RAG_XAI,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,STAF-LLM: A scalable and task-adaptive fine-tuning framework for large language ...,10.1016/j.eswa.2025.127582,2025,2023_plus,LLM_RAG_XAI,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Reconstructing 12-lead ECG from reduced lead sets using an encoder–decoder convo...,10.1016/j.bspc.2024.107486,2025,2023_plus,DEEP_CNN_RNN,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Quantitatively assessing the impact of the quality of SNOMED CT subtype hierarch...,10.1093/jamia/ocae272,2025,2023_plus,,HIERARCHY|KNOWLEDGE_AUG,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Exploring the Preprocessing of a Time-Series Healthcare Administrative Dataset o...,10.1109/ACCESS.2024.3520425,2025,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Theoretically Grounded Adaptive Sampling for Imbalanced Multi-Label Classificati...,10.1109/ACCESS.2025.3642470,2025,2023_plus,,RARE_LABELS|EXTREME_MULTILABEL,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Natural Language Processing and Machine Learning for Analysis of Radiology Repor...,10.1109/ACCESS.2025.3582728,2025,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Enhancing ICD Code assignment with hierarchical multi-agent collaboration and re...,10.1016/j.bspc.2025.109094,2026,2023_plus,LLM_RAG_XAI,HIERARCHY,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Refractive error detection in smartphone images via convolutional neural network,10.1016/j.ijmedinf.2025.106083,2026,2023_plus,DEEP_CNN_RNN,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Agentic AI in Healthcare & Medicine: A Seven-Dimensional Taxonomy for Empirical ...,10.1109/ACCESS.2026.3651218,2026,2023_plus,LLM_RAG_XAI,HIERARCHY,,False,False,False
computer_assisted_ICD_coding_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development of structured ICD-10 and its application to computer-assisted ICD co...,,2010,pre2012,,MAPPING_INTEROP,,True,False,True
computer_assisted_ICD_coding_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automated Classification of Pathology Reports.,,2015,2012_2016,CLASSICAL_ML,,,True,False,True
